GRID_ID,X,Y,Long_WGS84,Lat_WGS84
80415,-576359,-544901,-36.606388084665888,82.893523097384772
80416,-561591,-565964,-34.777026940128124,82.856322186794074
80417,-546822,-587023,-32.968500225905260,82.811938388375808
80423,-458183,-713298,-22.713326615121474,82.403371060456237
80424,-443407,-734328,-21.123663671565442,82.313267493273955
80425,-428632,-755353,-19.572113155676607,82.217414461637460
80426,-413856,-776372,-18.059512406883783,82.116024745425548
80427,-399080,-797385,-16.586440351053820,82.009312307537357
80428,-384305,-818392,-15.153237273813696,81.897490786807950
80429,-369531,-839393,-13.760025948709391,81.780772164709660
80430,-354757,-860388,-12.406733427643950,81.659365606722702
80488,494900,-2058564,23.517799162916212,70.949791993198275
80489,509324,-2078748,23.766949181294965,70.740585709982057
80490,523738,-2098912,24.010644441509555,70.531154405538004
80734,-375769,-875024,-13.239834794509321,81.465058864227885
80792,474018,-2072892,22.880475832368354,70.866349452193830
80793,488447,-2093069,23.135539722094823,70.658110809899881
80794,502865,-2113226,23.385067257466154,70.449628163612346
80795,517272,-2133361,23.629227591621074,70.240915257061445
80796,531668,-2153476,23.868183459153968,70.031985329625243
79714,-1877577,1422561,-117.149559429891920,68.779339881480666
79715,-1863688,1402291,-116.958704873401170,68.991799127122633
79717,-1835860,1361694,-116.564918835412270,69.416431409238399
79718,-1821922,1341366,-116.361739609376470,69.628585894691241
79721,-1780010,1280274,-115.725465463064980,70.264284340983068
79722,-1766007,1259873,-115.503988331759200,70.475893806556257
79723,-1751989,1239455,-115.277566996091000,70.687339770283415
79734,-1596794,1013741,-112.409629779278120,72.998740381289238
79743,-1468554,827689,-109.405712034221170,74.859767638913283
79744,-1454240,806948,-109.025341513136340,75.064145781815469
79747,-1411225,744649,-107.818607428792940,75.673688755542344
79748,-1396862,723858,-107.393035280502450,75.875565336705179
79749,-1382488,703055,-106.955021015913520,76.076731883132339
79754,-1310446,598870,-104.559963056777690,77.070531208711245
79755,-1296004,578001,-104.035928415046070,77.266576953311628
79758,-1252616,515332,-102.362175010895020,77.848381603567759
79759,-1238133,494423,-101.767972905343810,78.040014024018717
79760,-1223640,473505,-101.154346436870610,78.230391137859229
79761,-1209137,452578,-100.520475266744570,78.419445092477801
79762,-1194624,431642,-99.865503882606845,78.607104112609207
79767,-1121922,326839,-96.241675525899382,79.521656855710091
79768,-1107355,305855,-95.440114832530980,79.699187215682045
79769,-1092780,284865,-94.610457377251720,79.874688510009747
79770,-1078196,263867,-93.751566343633257,80.048047897481595
79773,-1034396,200837,-90.987712249901833,80.554047196056842
79774,-1019781,179815,-90.000000000000000,80.717576395407121
79775,-1005158,158787,-88.977023341522880,80.878296255927225
79776,-990528,137754,-87.917547313307878,81.036050643671999
79777,-975891,116716,-86.820347131457538,81.190675315472319
